text	label
@Katsumi05025281 うらやましいとかの腹立つじゃなくてうざいの腹立つだよねもう	3
はやく帰りたいよね	2
@ss3___319  やだやだやだ	3
うわ、やっべ まさか9分もあると思ってないけん 朝の貴重な時間が！遅れる	2
なるほどニフレック飲むときは楽だし、すぐにオッケーでるので前日の下剤が効いてるのかなー。前日の食事の少なさと夜何回も目が覚めてフラフラになるんで悩ましいとこです	2
@mearingoxxx はるかお腹空かんのに食べたくなって食べる〜最近我慢して水飲んでるけど	5
@tibiusa0828 おっはようさん(^-^)/ 愛南町は日差しがキツい(@_@;) 早めの行動は賛成 こんな日に限ってわがまま姫は13時まで仕事やて、アホや 今日もよろしくで～す(^_^)v	3
@jYonio_Yuma ありがとね(＾ｰ^)ノジョニヲまた東京か大阪帰った時逢おう美味い飯食いに行こうや	3
@kpopperelise  なんか、すごい	5
みやまさんが寝てない…！！	5
トイレがない	3
アリアナ応援する がんばる！絶対撮ろう！❤︎	3
@___csb___  お邪魔しますm(_ _)m 将来有望ですね 原石発見	5
@Tj_chanman ディズニー行こうよ	3
女の子はふっくらしてた方がかわいいってもっと大きな声で言ってください	3
こちらこそありがとう 可愛いお顔目の前にして語彙力が皆無になってしまったよ 喜んでもらえて良かった( *´꒳`* ) べべたんがアイドルフェイスだ	1
部活だるすぎ こんなか行くの辛いーーーー ついていけなくなったし意味わかんないしほんとに無理すぎる 眠すぎるけど頑張るpic.twitter.com/OpEkGEITek	2
ずるい！！！	2
治ってきたのにぶり返して、もう一度病院行ってきて「疲れてない?」とか言われたし喉の中が赤かったらしくて本間やばかった…  本編観たら怖いよな 勇気いるで､､	4
“@wawara0223: @hicihan0127 はい！製品の良さをしっかり伝えられるように頑張ります！”	0
@pinotan15  それは だいぶ厳しいな笑 Wikiに三葉虫は絶滅したとあるけど、それに関しては…笑 文と関係のない笑 全力で ゆかてこがネタキャラとして確立されるように手助けするで それは間違いないな 罰が なかなか変態的笑	4
@psychopass06 マジか、そんなにか	4
12時間寝たー！！！ スーツのままバタンキューしたのは、久しぶり  寝言を録音するアプリを見つけた！ これでやっと、10年以上知らなかった自分の姿が明らかになる！ 今夜寝るのが既に楽しみー！	5
なななななな長澤まさみ！？！？！？  うわお  でもなんか変な人じゃなくて 良かった #君に捧げるエンブレムpic.twitter.com/zcjmhDgEcZ	5
@k917_h  いつ頃かな？発表	5
トク玉で比古さん出た  これはラッキー #比古清十郎pic.twitter.com/CZKkgqdiYf	5
いいアイディア浮かんだって思うだけで実行に移さなければそれは可能性を失うだけな！Let's try	0
だよね(´；ω；｀)えまちゃん大丈夫？ こっとん、ねつたかい！まぢかよー(´；ω；｀)心配	1
はやすぎる	3
そしてmimiが劇場で見れるなんて… あれはんと胸キュンするからやばい みにいかないとだよね	1
@730myao 大丈夫ですか? Take care.. 	4
@gamotyan9874 RTありがとうございます！フォロー失礼します	0
新年早々大変だったね…無事でなによりだよ！	0
がんばりまつ！	2
@kyokofh 奥さん、忘れちゃだめよただ10時って時間が遅いんだよねすでに風呂入って眠いから録画になりそうだ	5
@s_m0327 マジかそれは許せんな！悔しいよな…。でも他にも素敵な人はいっぱいおると思うから次いい人見つけたら前よりいっぱい幸せになればいいよ！	3
いぶくん、およそう(,,•́ωก̀,,).｡oO 部屋で息を吐いたら息が白かったよ いぶくんの事を考えていればきっとあっという間に過ぎるね 私も焼き芋大好き󾌫あの甘い匂いがたまらないよね〜コンビニに売ってるの!?羨ましい	5
あ～やっぱり    わくわく落選だぁ～	1
明日は ツタンカーメンです  ファラオ....... やったっけ	3
@EggY0731 お前サボりやな二限始まったばっかやろ	3
諸般の都合でmongo使ってる時期が長かったからMySQLの作法忘れまくりだわ	2
仕事始め〜〜〜〜〜〜	2
このスティッチ欲しいけど、楽天もAmazonもなぜか頼めれなくなったからほんとショック pic.twitter.com/kUIofqVb3h	4
@bp3n_yy  ずるいぞ！！！	3
@shr_5276 mixiでメッセ送ったの来てない？？ヽ(；▽；)ノ携帯水没しちゃったてアドわかんないからdocomoにメール送ってちょ	1
@fishlife1091 @danchin19 @dingtuowen おじいさん	3
おはようごぜいますだ。みなさん。 ５勤目の疲れと あまちゃんの震災週のショックで 部屋の中で転ぶ。綺麗に転ぶ。華麗に転ぶ。※怪我なし'ω'()ﾓﾁｯ	4
こいつら本当にむかつく でもこの2人のやりとり面白いww はるちゃんがなおをバカにしてるの面白いww なおが逆襲入りまーす pic.twitter.com/ZAF9FrrL2b	3
おはよ～私もYouTube見漁って朝になってることある	4
@kaka4052  マミィちゃん、お早う御座います(^o^) こちらも昨晩から雨ですよ あなたは今日も笑顔で良い一日になる〜 	0
いやいやくまちゃん可愛いから くまちゃんの雰囲気とかすきなんだよね〜	3
@tetu1980wtb 無理(>_<)かなり無理ですね	4
元気だよー	0
@ma458369    うんちくんちゃんと流れて	3
車で信号待ち中、女子高生がこっち見て微笑んでたまだまだ、俺も捨てたもんじゃないなん？ちょっと馬鹿にした感じだな～、まさか俺の熱唱が聞こえたか 口はさりげなく手で押さえてたし、窓もキチンと閉めて…無かった～ またやっちまった～平井堅のエレジー聞かれちまった	4
@ayako_inoue_arm  おはようございます 綾子さんのTWで起きた（笑）	0
いつも思うけど、プロ野球の胴上げシーンで胴上げせずにバックスクリーンのカメラに向かってバンザイしてるヤツ、最低やわ。胴上げ参加せぇよ	3
@TaigaSmile837   全然お行儀良くしてないじゃん	3
@yuna8exo  ゆなちゃん、おはよう 大丈夫かな〜辛い時は溜め込んじゃダメだよ。 話聞くことできるからね。  今日も頑張ろうね よろふんふーん	0
@kinoi_kun  はっはいいぃい！  とんだ夜更かしみいらだね。 では秋の意気込みを一言どーど＾＾	4
風邪か…喉痛いし熱っぽいし、鼻水出てきたー	2
ぐっもーにん(´へωへ`*)	2
まばたきしないでゲームするヨンジェジニョンヒョンは本を読んでくれたのに！「ゲームばかりしてないで、また歌を作ったりダンスの復習しなさい！息子よ！」(^^;) http://www.vlive.tv/video/15020 	3
wwww 俺も割と苦手な部類に入るから負けても許してね	2
ほんとだる絶対わざとやん！  車の中暇なのに気になって寝れないからほんとに早くして欲しい、、 まじではーやーくー	3
@annnn817  遅れてごめんー うちも見たことあるで!! フェスタん時、部門一緒やったしな(^ ^) 明日会ったら話そうな笑	5
@tanoshimusas おはよう！こちらは曇り。天体ショーが見れなーい	1
修羅場っててお返事色々返せてませんすみません	2
レポートって、なんのレポート？	4
風邪ひいちゃって体がだるいしんどい	2
@_______iam うええええレンタルしてww pic.twitter.com/icC1JHmXiL	1
あかん 眠い	1
@KORO1124818 私も同じだよ…親は諦めてる感じ  親不孝かな…。  今が楽しくてやめられないな	1
@mohumohusan1 そなの？いいね	0
彡風雨の中なんとか登校してきた 2、3日前から｢行きたくないー(泣)｣と言い、昨夜も泣きながら寝たし 帰りも1人は嫌だから、学童行くって弁当持参 今学期もこんな感じになるのかなぁ～(　´д`) にしても、台風余波で蒸し暑い	2
@mamosaku__  (     °◊°   )ﾋｮ- がちの夜勤だ… てかバイトで夜勤ったあるんだね 33：00てことは朝9時頃ってことか！ 大変やなー(´･_･`)	5
@chacha_tvxq_jj うん、よかった 明日はだよね 骨折君がいるから、だと送り迎えしなきゃいかん	5
あんなちゃん～ りょうまっけんだったね(´;ω;) 生で見てたら号泣もんね	2
私もなんだかんだでいい歳だ・・・ついこの間まで学生してたような気がするけど気のせいだった。おおこわ・・・	2
@bldefreedom 残念…はずれです 8/28(火)まで一投稿に付き一回チャレンジできるよ マックフルーリー 白いブラックサンダーが8/29(水)より全国で販売開始絶対食べてね pic.twitter.com/O1h3WSeHcH	1
@08hzk ほんとにショック 立ち直れない笑 うん、もっかい買う！！	4
やっほーい！！！ななみ久々やぁ(*´ω｀*)まってまーす☆ RT @nfx773: @shuntap221 しゅんさん、ななみも明日りりかといきます	0
@aya126gyo621 @rika_chobi  えー観たい〜でも木曜はリアタイも録画も家族にドラマに占領されてて観れないあさイチに続くショック	4
うわーそうだったか、、 大阪やめよっかなぁ	2
昔は 毎度来てくれてたのに プライベートにしか 来日してくれてないよね	1
雑過ぎで超笑って逆に眠れない訴訟	3
@HIROCKY_0607 おいまじか！オール？ いやなんかこのマンネリな毎日になんかひょいっと変わればいいなって···。笑	4
